schedtime,carrier,deptime,dest,distance,date,flightnumber,origin,weather,tailnu,delay
1100,US,1053,LGA,214,1/25/2004,2168,DCA,0,N738UW,ontime
1200,US,1156,LGA,214,1/25/2004,2170,DCA,0,N714UW,ontime
1300,US,1254,LGA,214,1/25/2004,2172,DCA,0,N768UW,ontime
1400,US,1356,LGA,214,1/25/2004,2174,DCA,0,N767UW,ontime
1500,US,1455,LGA,214,1/25/2004,2176,DCA,0,N738UW,ontime
1600,US,1600,LGA,214,1/25/2004,2178,DCA,0,N714UW,ontime
1700,US,1655,LGA,214,1/25/2004,2180,DCA,0,N725UW,ontime
1800,US,1754,LGA,214,1/25/2004,2182,DCA,0,N767UW,ontime
1900,US,1855,LGA,214,1/25/2004,2184,DCA,0,N738UW,ontime
2000,US,1953,LGA,214,1/25/2004,2186,DCA,0,N714UW,ontime
2100,US,2057,LGA,214,1/25/2004,2188,DCA,0,N760UW,delayed
1455,RU,1456,EWR,169,1/25/2004,2403,BWI,0,N14505,ontime
1030,RU,1137,EWR,169,1/25/2004,2303,BWI,0,N16927,delayed
1720,RU,1729,EWR,169,1/25/2004,3372,BWI,0,N13908,ontime
1315,RU,1313,EWR,169,1/25/2004,2703,BWI,0,N13955,ontime
1630,CO,1620,EWR,199,1/25/2004,810,DCA,0,N33608,ontime
1300,CO,1251,EWR,199,1/25/2004,1767,DCA,0,N14645,ontime
1900,CO,1856,EWR,199,1/25/2004,816,DCA,0,N16650,ontime
840,DH,830,EWR,213,1/25/2004,7299,IAD,0,N694BR,ontime
1710,DH,1720,EWR,213,1/25/2004,7302,IAD,0,N671BR,ontime
1245,DH,1238,EWR,213,1/25/2004,7303,IAD,0,N671BR,ontime
2120,DH,2120,EWR,213,1/25/2004,7304,IAD,0,N664BR,delayed
1430,DH,1521,EWR,213,1/25/2004,7307,IAD,0,N329UE,delayed
2130,RU,2244,EWR,199,1/25/2004,2879,DCA,0,N13936,delayed
930,RU,926,EWR,199,1/25/2004,2582,DCA,0,N11548,ontime
845,RU,840,EWR,213,1/25/2004,2254,IAD,0,N13936,ontime
1900,RU,1859,EWR,213,1/25/2004,2385,IAD,0,N16151,delayed
1500,RU,1456,EWR,213,1/25/2004,2156,IAD,0,N41104,ontime
1700,RU,1655,EWR,213,1/25/2004,2497,IAD,0,N14907,ontime
1359,RU,1356,EWR,199,1/25/2004,2216,DCA,0,N14950,ontime
1730,RU,1736,EWR,199,1/25/2004,2097,DCA,0,N13956,ontime
1455,OH,1500,JFK,184,1/26/2004,5935,BWI,0,N811CA,ontime
1245,DH,1243,LGA,229,1/26/2004,7208,IAD,0,N681BR,ontime
1455,DH,1612,LGA,229,1/26/2004,7211,IAD,0,N708BR,delayed
1715,DH,1947,LGA,229,1/26/2004,7215,IAD,0,N656BR,delayed
2120,DH,2150,LGA,229,1/26/2004,7684,IAD,0,N670BR,delayed
640,DH,1001,LGA,229,1/26/2004,7790,IAD,0,N624BR,delayed
1040,DH,1035,LGA,229,1/26/2004,7792,IAD,0,N708BR,delayed
840,DH,839,JFK,228,1/26/2004,7800,IAD,0,N683BR,ontime
1240,DH,1235,JFK,228,1/26/2004,7806,IAD,0,N653BR,ontime
1455,DH,1459,JFK,228,1/26/2004,7808,IAD,0,N330UE,delayed
1645,DH,1759,JFK,228,1/26/2004,7810,IAD,0,N329UE,delayed
1715,DH,1829,JFK,228,1/26/2004,7812,IAD,0,N333UE,delayed
2120,DH,2120,JFK,228,1/26/2004,7814,IAD,0,N687BR,ontime
1610,DH,1635,JFK,228,1/26/2004,7816,IAD,0,N316UE,ontime
1455,DL,1509,JFK,213,1/26/2004,746,DCA,1,N905DL,delayed
730,DL,741,LGA,214,1/26/2004,1742,DCA,1,N225DL,delayed
930,DL,929,LGA,214,1/26/2004,1746,DCA,0,N231DN,ontime
1030,DL,1033,LGA,214,1/26/2004,1748,DCA,0,N221DL,ontime
1130,DL,1129,LGA,214,1/26/2004,1750,DCA,0,N225DL,ontime
1230,DL,1229,LGA,214,1/26/2004,1752,DCA,0,N242DL,ontime
1330,DL,1328,LGA,214,1/26/2004,1754,DCA,0,N231DN,ontime
1430,DL,1433,LGA,214,1/26/2004,1756,DCA,0,N221DL,delayed
1530,DL,1540,LGA,214,1/26/2004,1758,DCA,1,N225DL,delayed
1630,DL,1634,LGA,214,1/26/2004,1760,DCA,0,N242DL,ontime
1730,DL,1730,LGA,214,1/26/2004,1762,DCA,0,N231DN,ontime
1930,DL,1931,LGA,214,1/26/2004,1766,DCA,0,N225DL,ontime
2030,DL,2031,LGA,214,1/26/2004,1768,DCA,0,N242DL,ontime
1530,MQ,1619,JFK,213,1/26/2004,4752,DCA,1,N713MQ,delayed
1830,MQ,1956,JFK,213,1/26/2004,4784,DCA,1,N711MQ,delayed
800,MQ,1017,LGA,214,1/26/2004,4954,DCA,1,N718MQ,delayed
900,MQ,920,LGA,214,1/26/2004,4956,DCA,1,N728MQ,delayed
1300,MQ,1607,LGA,214,1/26/2004,4964,DCA,1,N730MQ,delayed
1900,MQ,2010,LGA,214,1/26/2004,4976,DCA,1,N728MQ,delayed
850,UA,929,LGA,229,1/26/2004,846,IAD,1,N525UA,delayed
630,US,646,LGA,214,1/26/2004,1479,DCA,0,N767UW,delayed
700,US,729,LGA,214,1/26/2004,2160,DCA,0,N704UW,delayed
800,US,801,LGA,214,1/26/2004,2162,DCA,0,N762UW,ontime
900,US,925,LGA,214,1/26/2004,2164,DCA,1,N760UW,delayed
1000,US,956,LGA,214,1/26/2004,2166,DCA,0,N710UW,ontime
1100,US,1100,LGA,214,1/26/2004,2168,DCA,0,N704UW,delayed
1400,US,1358,LGA,214,1/26/2004,2174,DCA,0,N710UW,ontime
1600,US,1559,LGA,214,1/26/2004,2178,DCA,0,N762UW,ontime
1700,US,1703,LGA,214,1/26/2004,2180,DCA,0,N760UW,ontime
1800,US,1756,LGA,214,1/26/2004,2182,DCA,0,N710UW,ontime
1900,US,1900,LGA,214,1/26/2004,2184,DCA,0,N704UW,ontime
2000,US,1955,LGA,214,1/26/2004,2186,DCA,0,N762UW,ontime
2100,US,2118,LGA,214,1/26/2004,2188,DCA,0,N760UW,delayed
1720,RU,1737,EWR,169,1/26/2004,3372,BWI,0,N15555,delayed
1455,RU,1504,EWR,169,1/26/2004,2403,BWI,0,N17513,ontime
735,CO,750,EWR,199,1/26/2004,806,DCA,1,N13624,delayed
1900,CO,1922,EWR,199,1/26/2004,816,DCA,0,N23661,delayed
1300,CO,1254,EWR,199,1/26/2004,808,DCA,0,N33637,ontime
840,DH,840,EWR,213,1/26/2004,7299,IAD,0,N655BR,ontime
1245,DH,1501,EWR,213,1/26/2004,7303,IAD,0,N685BR,delayed
2120,DH,2150,EWR,213,1/26/2004,7304,IAD,0,N631BR,delayed
630,DH,632,EWR,213,1/26/2004,7305,IAD,0,N316UE,ontime
1430,DH,1457,EWR,213,1/26/2004,7307,IAD,1,N320UE,delayed
1500,RU,1500,EWR,213,1/26/2004,2156,IAD,0,N14116,delayed
2100,RU,2055,EWR,199,1/26/2004,2879,DCA,0,N21537,ontime
900,RU,856,EWR,199,1/26/2004,2582,DCA,0,N13929,ontime
1900,RU,1939,EWR,213,1/26/2004,2385,IAD,0,N34110,delayed
1300,RU,1258,EWR,213,1/26/2004,2692,IAD,0,N16511,ontime
1700,RU,1754,EWR,213,1/26/2004,2497,IAD,0,N11539,delayed
1359,RU,1358,EWR,199,1/26/2004,2216,DCA,0,N15973,ontime
1525,RU,1755,EWR,199,1/26/2004,2261,DCA,1,N16927,delayed
1455,OH,1515,JFK,184,1/27/2004,5935,BWI,0,N712CA,ontime
1640,DH,1941,JFK,213,1/27/2004,6155,DCA,0,N420FJ,delayed
1245,DH,1409,LGA,229,1/27/2004,7208,IAD,1,N661BR,delayed
1455,DH,1520,LGA,229,1/27/2004,7211,IAD,1,N676BR,delayed
1715,DH,1735,LGA,229,1/27/2004,7215,IAD,1,N631BR,delayed
640,DH,845,LGA,229,1/27/2004,7790,IAD,1,N624BR,delayed
1040,DH,1031,LGA,229,1/27/2004,7792,IAD,0,N676BR,ontime
840,DH,837,JFK,228,1/27/2004,7800,IAD,0,N670BR,delayed
1240,DH,1342,JFK,228,1/27/2004,7806,IAD,0,N643BR,delayed
1455,DH,1512,JFK,228,1/27/2004,7808,IAD,1,N324UE,delayed
1715,DH,1915,JFK,228,1/27/2004,7812,IAD,1,N316UE,delayed
2120,DH,2155,JFK,228,1/27/2004,7814,IAD,1,N648BR,delayed
1455,DL,1505,JFK,213,1/27/2004,746,DCA,0,N927DA,delayed
730,DL,731,LGA,214,1/27/2004,1742,DCA,0,N232DZ,ontime
830,DL,842,LGA,214,1/27/2004,1744,DCA,0,N242DL,delayed
1030,DL,1032,LGA,214,1/27/2004,1748,DCA,0,N225DL,ontime
1230,DL,1231,LGA,214,1/27/2004,1752,DCA,0,N242DL,ontime
1430,DL,1430,LGA,214,1/27/2004,1756,DCA,0,N225DL,ontime
1630,DL,1750,LGA,214,1/27/2004,1760,DCA,0,N242DL,delayed
1830,DL,1927,LGA,214,1/27/2004,1764,DCA,0,N225DL,delayed
2030,DL,2030,LGA,214,1/27/2004,1768,DCA,0,N232DZ,delayed
1530,MQ,1551,JFK,213,1/27/2004,4752,DCA,0,N845MQ,delayed
1830,MQ,1915,JFK,213,1/27/2004,4784,DCA,1,N710MQ,delayed
700,MQ,700,LGA,214,1/27/2004,4952,DCA,0,N713MQ,delayed
800,MQ,810,LGA,214,1/27/2004,4954,DCA,0,N722MQ,ontime
1400,MQ,1612,LGA,214,1/27/2004,4966,DCA,1,N719MQ,delayed
1500,MQ,1459,LGA,214,1/27/2004,4968,DCA,0,N711MQ,ontime
1600,MQ,1855,LGA,214,1/27/2004,4970,DCA,1,N703MQ,delayed
850,UA,1026,LGA,229,1/27/2004,846,IAD,1,N534UA,delayed
630,US,625,LGA,214,1/27/2004,1479,DCA,0,N744UW,ontime
700,US,657,LGA,214,1/27/2004,2160,DCA,0,N741UW,ontime
800,US,757,LGA,214,1/27/2004,2162,DCA,0,N704UW,ontime
900,US,858,LGA,214,1/27/2004,2164,DCA,0,N733UW,ontime
1000,US,956,LGA,214,1/27/2004,2166,DCA,0,N724UW,ontime
1100,US,1057,LGA,214,1/27/2004,2168,DCA,0,N741UW,ontime
1200,US,1156,LGA,214,1/27/2004,2170,DCA,0,N704UW,ontime
1300,US,1300,LGA,214,1/27/2004,2172,DCA,0,N733UW,ontime
1400,US,1357,LGA,214,1/27/2004,2174,DCA,0,N724UW,ontime
1500,US,1457,LGA,214,1/27/2004,2176,DCA,0,N741UW,ontime
1600,US,1559,LGA,214,1/27/2004,2178,DCA,0,N704UW,ontime
1700,US,1657,LGA,214,1/27/2004,2180,DCA,0,N733UW,ontime
700,RU,657,EWR,169,1/27/2004,2703,BWI,0,N12921,delayed
1730,CO,1813,EWR,199,1/27/2004,814,DCA,1,N10323,delayed
1300,CO,1257,EWR,199,1/27/2004,808,DCA,0,N14613,delayed
840,DH,840,EWR,213,1/27/2004,7299,IAD,0,N646BR,delayed
1710,DH,1824,EWR,213,1/27/2004,7302,IAD,1,N708BR,delayed
1245,DH,1348,EWR,213,1/27/2004,7303,IAD,0,N708BR,delayed
2120,DH,2150,EWR,213,1/27/2004,7304,IAD,0,N646BR,delayed
1430,DH,1444,EWR,213,1/27/2004,7307,IAD,1,N322UE,delayed
1500,RU,1456,EWR,213,1/27/2004,2156,IAD,0,N18982,delayed
700,RU,711,EWR,213,1/27/2004,2855,IAD,1,N17984,delayed
645,RU,641,EWR,199,1/27/2004,2761,DCA,0,N34110,ontime
1455,OH,1500,JFK,184,1/28/2004,5935,BWI,0,N809CA,ontime
1640,DH,1631,JFK,213,1/28/2004,6155,DCA,0,N451FJ,ontime
1245,DH,1238,LGA,229,1/28/2004,7208,IAD,0,N647BR,ontime
1455,DH,1552,LGA,229,1/28/2004,7211,IAD,0,N329UE,delayed
1715,DH,1744,LGA,229,1/28/2004,7215,IAD,0,N651BR,ontime
2120,DH,2151,LGA,229,1/28/2004,7684,IAD,0,N634BR,delayed
640,DH,640,LGA,229,1/28/2004,7790,IAD,0,N679BR,ontime
1040,DH,1038,LGA,229,1/28/2004,7792,IAD,0,N329UE,ontime
840,DH,912,JFK,228,1/28/2004,7800,IAD,0,N660BR,delayed
1240,DH,1331,JFK,228,1/28/2004,7806,IAD,0,N689BR,delayed
1455,DH,1451,JFK,228,1/28/2004,7808,IAD,0,N301UE,ontime
1645,DH,1642,JFK,228,1/28/2004,7810,IAD,0,N320UE,ontime
1715,DH,1832,JFK,228,1/28/2004,7812,IAD,0,N332UE,delayed
2120,DH,2118,JFK,228,1/28/2004,7814,IAD,0,N658BR,ontime
1610,DH,1610,JFK,228,1/28/2004,7816,IAD,0,N328UE,ontime
1455,DL,1451,JFK,213,1/28/2004,746,DCA,0,N921DL,ontime
730,DL,729,LGA,214,1/28/2004,1742,DCA,0,N242DL,ontime
930,DL,931,LGA,214,1/28/2004,1746,DCA,0,N225DL,ontime
1130,DL,1130,LGA,214,1/28/2004,1750,DCA,0,N242DL,ontime
1330,DL,1329,LGA,214,1/28/2004,1754,DCA,0,N225DL,ontime
1530,DL,1529,LGA,214,1/28/2004,1758,DCA,0,N242DL,ontime
1730,DL,1729,LGA,214,1/28/2004,1762,DCA,0,N225DL,ontime
1830,DL,1830,LGA,214,1/28/2004,1764,DCA,0,N241DL,ontime
2030,DL,2030,LGA,214,1/28/2004,1768,DCA,0,N232DZ,delayed
1530,MQ,1529,JFK,213,1/28/2004,4752,DCA,0,N723MQ,ontime
1830,MQ,1833,JFK,213,1/28/2004,4784,DCA,0,N845MQ,ontime
800,MQ,756,LGA,214,1/28/2004,4954,DCA,0,N708MQ,delayed
1400,MQ,1424,LGA,214,1/28/2004,4966,DCA,0,N836MQ,delayed
1500,MQ,1513,LGA,214,1/28/2004,4968,DCA,0,N845MQ,ontime
1600,MQ,1551,LGA,214,1/28/2004,4970,DCA,0,N722MQ,ontime
1700,MQ,1719,LGA,214,1/28/2004,4972,DCA,0,N716MQ,delayed
1900,MQ,1941,LGA,214,1/28/2004,4976,DCA,0,N729MQ,delayed
850,UA,849,LGA,229,1/28/2004,846,IAD,0,N540UA,ontime
630,US,628,LGA,214,1/28/2004,1479,DCA,0,N758UW,ontime
700,US,657,LGA,214,1/28/2004,2160,DCA,0,N722UW,ontime
800,US,830,LGA,214,1/28/2004,2162,DCA,0,N704UW,delayed
900,US,921,LGA,214,1/28/2004,2164,DCA,0,N741UW,delayed
1000,US,1005,LGA,214,1/28/2004,2166,DCA,0,N709UW,ontime
1100,US,1056,LGA,214,1/28/2004,2168,DCA,0,N722UW,ontime
1300,US,1257,LGA,214,1/28/2004,2172,DCA,0,N741UW,ontime
1500,US,1458,LGA,214,1/28/2004,2176,DCA,0,N722UW,delayed
1600,US,1555,LGA,214,1/28/2004,2178,DCA,0,N704UW,delayed
1700,US,1656,LGA,214,1/28/2004,2180,DCA,0,N709UW,ontime
1800,US,1758,LGA,214,1/28/2004,2182,DCA,0,N727UW,ontime
1900,US,1855,LGA,214,1/28/2004,2184,DCA,0,N722UW,ontime
2000,US,1956,LGA,214,1/28/2004,2186,DCA,0,N768UW,delayed
2100,US,2054,LGA,214,1/28/2004,2188,DCA,0,N765UW,ontime
1455,RU,1454,EWR,169,1/28/2004,2403,BWI,0,N14952,ontime
1030,RU,1022,EWR,169,1/28/2004,2303,BWI,0,N13914,ontime
1720,RU,1848,EWR,169,1/28/2004,3372,BWI,0,N18102,delayed
1730,CO,1723,EWR,199,1/28/2004,814,DCA,0,N14336,ontime
1900,CO,1937,EWR,199,1/28/2004,816,DCA,0,N18611,delayed
1300,CO,1256,EWR,199,1/28/2004,808,DCA,0,N19638,ontime
840,DH,836,EWR,213,1/28/2004,7299,IAD,0,N683BR,ontime
1710,DH,1715,EWR,213,1/28/2004,7302,IAD,0,N679BR,delayed
1245,DH,1354,EWR,213,1/28/2004,7303,IAD,0,N679BR,delayed
2120,DH,2116,EWR,213,1/28/2004,7304,IAD,0,N640BR,ontime
630,DH,627,EWR,213,1/28/2004,7305,IAD,0,N329UE,ontime
1430,DH,1425,EWR,213,1/28/2004,7307,IAD,0,N312UE,ontime
1359,RU,1355,EWR,199,1/28/2004,2216,DCA,0,N13914,ontime
1700,RU,1650,EWR,213,1/28/2004,2497,IAD,0,N14991,ontime
2100,RU,2120,EWR,199,1/28/2004,2879,DCA,0,N14947,delayed
1900,RU,1855,EWR,213,1/28/2004,2385,IAD,0,N17521,ontime
1630,RU,1628,EWR,199,1/28/2004,2181,DCA,0,N16571,ontime
900,RU,911,EWR,199,1/28/2004,2582,DCA,0,N12921,delayed
700,RU,700,EWR,213,1/28/2004,2855,IAD,0,N15983,ontime
1525,RU,1523,EWR,199,1/28/2004,2261,DCA,0,N12540,ontime
1500,RU,1453,EWR,213,1/28/2004,2156,IAD,0,N11119,ontime
1455,OH,1455,JFK,184,1/29/2004,5935,BWI,0,N435CA,ontime
1640,DH,1636,JFK,213,1/29/2004,6155,DCA,0,N402FJ,ontime
1245,DH,1321,LGA,229,1/29/2004,7208,IAD,0,N651BR,delayed
1455,DH,1609,LGA,229,1/29/2004,7211,IAD,0,N642BR,delayed
1715,DH,1939,LGA,229,1/29/2004,7215,IAD,0,N642BR,delayed
2120,DH,2120,LGA,229,1/29/2004,7684,IAD,0,N622BR,ontime
640,DH,721,LGA,229,1/29/2004,7790,IAD,0,N669BR,delayed
840,DH,837,JFK,228,1/29/2004,7800,IAD,0,N634BR,ontime
1240,DH,1232,JFK,228,1/29/2004,7806,IAD,0,N708BR,ontime
1455,DH,1450,JFK,228,1/29/2004,7808,IAD,0,N322UE,ontime
1645,DH,1644,JFK,228,1/29/2004,7810,IAD,0,N314UE,ontime
1715,DH,1737,JFK,228,1/29/2004,7812,IAD,0,N324UE,ontime
2120,DH,2115,JFK,228,1/29/2004,7814,IAD,0,N620BR,ontime
1610,DH,1613,JFK,228,1/29/2004,7816,IAD,0,N330UE,ontime
1455,DL,1500,JFK,213,1/29/2004,746,DCA,0,N954DL,delayed
630,DL,630,LGA,214,1/29/2004,1740,DCA,0,N241DL,ontime
730,DL,728,LGA,214,1/29/2004,1742,DCA,0,N242DL,ontime
830,DL,834,LGA,214,1/29/2004,1744,DCA,0,N225DL,delayed
1030,DL,1032,LGA,214,1/29/2004,1748,DCA,0,N232DZ,ontime
1130,DL,1128,LGA,214,1/29/2004,1750,DCA,0,N242DL,ontime
1230,DL,1230,LGA,214,1/29/2004,1752,DCA,0,N225DL,ontime
1330,DL,1329,LGA,214,1/29/2004,1754,DCA,0,N241DL,ontime
1430,DL,1430,LGA,214,1/29/2004,1756,DCA,0,N232DZ,ontime
1530,DL,1531,LGA,214,1/29/2004,1758,DCA,0,N242DL,ontime
1630,DL,1629,LGA,214,1/29/2004,1760,DCA,0,N225DL,ontime
1730,DL,1730,LGA,214,1/29/2004,1762,DCA,0,N241DL,ontime
1830,DL,1829,LGA,214,1/29/2004,1764,DCA,0,N221DL,ontime
1930,DL,1928,LGA,214,1/29/2004,1766,DCA,0,N242DL,ontime
2030,DL,2031,LGA,214,1/29/2004,1768,DCA,0,N225DL,ontime
1530,MQ,1633,JFK,213,1/29/2004,4752,DCA,0,N710MQ,delayed
600,MQ,559,JFK,213,1/29/2004,4760,DCA,0,N701MQ,ontime
1830,MQ,1829,JFK,213,1/29/2004,4784,DCA,0,N703MQ,ontime
700,MQ,650,LGA,214,1/29/2004,4952,DCA,0,N719MQ,delayed
800,MQ,749,LGA,214,1/29/2004,4954,DCA,0,N721MQ,ontime
900,MQ,855,LGA,214,1/29/2004,4956,DCA,0,N704MQ,ontime
1300,MQ,1257,LGA,214,1/29/2004,4964,DCA,0,N733MQ,ontime
1400,MQ,1428,LGA,214,1/29/2004,4966,DCA,0,N719MQ,delayed
1500,MQ,1527,LGA,214,1/29/2004,4968,DCA,0,N703MQ,delayed
1700,MQ,1654,LGA,214,1/29/2004,4972,DCA,0,N733MQ,ontime
1900,MQ,1902,LGA,214,1/29/2004,4976,DCA,0,N716MQ,ontime
850,UA,848,LGA,229,1/29/2004,846,IAD,0,N507UA,ontime
630,US,632,LGA,214,1/29/2004,1479,DCA,0,N727UW,ontime
700,US,657,LGA,214,1/29/2004,2160,DCA,0,N751UW,delayed
800,US,755,LGA,214,1/29/2004,2162,DCA,0,N722UW,ontime
900,US,858,LGA,214,1/29/2004,2164,DCA,0,N711UW,ontime
1000,US,958,LGA,214,1/29/2004,2166,DCA,0,N765UW,ontime
1100,US,1058,LGA,214,1/29/2004,2168,DCA,0,N751UW,ontime
1200,US,1155,LGA,214,1/29/2004,2170,DCA,0,N722UW,ontime
1300,US,1256,LGA,214,1/29/2004,2172,DCA,0,N711UW,ontime
1400,US,1356,LGA,214,1/29/2004,2174,DCA,0,N765UW,ontime
1500,US,1457,LGA,214,1/29/2004,2176,DCA,0,N751UW,ontime
1600,US,1556,LGA,214,1/29/2004,2178,DCA,0,N722UW,ontime
1700,US,1659,LGA,214,1/29/2004,2180,DCA,0,N711UW,ontime
1800,US,1758,LGA,214,1/29/2004,2182,DCA,0,N704UW,ontime
1900,US,1857,LGA,214,1/29/2004,2184,DCA,0,N751UW,ontime
2000,US,2001,LGA,214,1/29/2004,2186,DCA,0,N722UW,ontime
2100,US,2055,LGA,214,1/29/2004,2188,DCA,0,N711UW,ontime
1720,RU,1718,EWR,169,1/29/2004,3372,BWI,0,N16149,ontime
700,RU,659,EWR,169,1/29/2004,2703,BWI,0,N13968,ontime
1030,RU,1030,EWR,169,1/29/2004,2303,BWI,0,N13550,ontime
1455,RU,1451,EWR,169,1/29/2004,2403,BWI,0,N13936,ontime
1300,CO,1255,EWR,199,1/29/2004,808,DCA,0,N14652,ontime
1730,CO,1728,EWR,199,1/29/2004,814,DCA,0,N16701,ontime
735,CO,732,EWR,199,1/29/2004,806,DCA,0,N14664,ontime
1900,CO,1852,EWR,199,1/29/2004,816,DCA,0,N15659,ontime
840,DH,913,EWR,213,1/29/2004,7299,IAD,0,N653BR,delayed
1710,DH,1659,EWR,213,1/29/2004,7302,IAD,0,N701BR,ontime
1245,DH,1237,EWR,213,1/29/2004,7303,IAD,0,N701BR,ontime
2120,DH,2211,EWR,213,1/29/2004,7304,IAD,0,N636BR,delayed
630,DH,627,EWR,213,1/29/2004,7305,IAD,0,N315UE,ontime
1430,DH,1427,EWR,213,1/29/2004,7307,IAD,0,N301UE,ontime
2100,RU,2057,EWR,199,1/29/2004,2879,DCA,0,N13965,ontime
1630,RU,1633,EWR,199,1/29/2004,2181,DCA,0,N14952,ontime
1500,RU,1452,EWR,213,1/29/2004,2156,IAD,0,N34111,ontime
645,RU,640,EWR,199,1/29/2004,2761,DCA,0,N13550,ontime
700,RU,654,EWR,213,1/29/2004,2855,IAD,0,N19554,ontime
1900,RU,1855,EWR,213,1/29/2004,2385,IAD,0,N14505,ontime
1359,RU,1405,EWR,199,1/29/2004,2216,DCA,0,N13550,delayed
1300,RU,1259,EWR,213,1/29/2004,2692,IAD,0,N17507,ontime
1525,RU,1620,EWR,199,1/29/2004,2261,DCA,0,N13970,delayed
900,RU,857,EWR,199,1/29/2004,2582,DCA,0,N14902,ontime
1700,RU,1659,EWR,213,1/29/2004,2497,IAD,0,N11536,ontime
1455,OH,1455,JFK,184,1/30/2004,5935,BWI,0,N958CA,ontime
1640,DH,1640,JFK,213,1/30/2004,6155,DCA,0,N409FJ,ontime
1245,DH,1237,LGA,229,1/30/2004,7208,IAD,0,N668BR,ontime
1455,DH,1528,LGA,229,1/30/2004,7211,IAD,0,N331UE,delayed
1715,DH,1709,LGA,229,1/30/2004,7215,IAD,0,N671BR,ontime
2120,DH,2127,LGA,229,1/30/2004,7684,IAD,0,N620BR,ontime
640,DH,632,LGA,229,1/30/2004,7790,IAD,0,N651BR,ontime
1040,DH,1030,LGA,229,1/30/2004,7792,IAD,0,N655BR,ontime
840,DH,831,JFK,228,1/30/2004,7800,IAD,0,N622BR,ontime
1240,DH,1241,JFK,228,1/30/2004,7806,IAD,0,N623BR,ontime
1455,DH,1459,JFK,228,1/30/2004,7808,IAD,0,N307UE,ontime
1645,DH,1641,JFK,228,1/30/2004,7810,IAD,0,N313UE,ontime
1715,DH,1714,JFK,228,1/30/2004,7812,IAD,0,N333UE,ontime
2120,DH,2214,JFK,228,1/30/2004,7814,IAD,0,N692BR,delayed
1610,DH,1609,JFK,228,1/30/2004,7816,IAD,0,N322UE,ontime
1455,DL,1510,JFK,213,1/30/2004,746,DCA,0,N940DL,delayed
630,DL,630,LGA,214,1/30/2004,1740,DCA,0,N223DZ,ontime
730,DL,730,LGA,214,1/30/2004,1742,DCA,0,N221DL,ontime
830,DL,830,LGA,214,1/30/2004,1744,DCA,0,N225DL,ontime
930,DL,931,LGA,214,1/30/2004,1746,DCA,0,N241DL,ontime
1030,DL,1031,LGA,214,1/30/2004,1748,DCA,0,N223DZ,ontime
1130,DL,1131,LGA,214,1/30/2004,1750,DCA,0,N221DL,ontime
1230,DL,1231,LGA,214,1/30/2004,1752,DCA,0,N225DL,ontime
1330,DL,1331,LGA,214,1/30/2004,1754,DCA,0,N241DL,ontime
1430,DL,1432,LGA,214,1/30/2004,1756,DCA,0,N223DZ,ontime
1530,DL,1531,LGA,214,1/30/2004,1758,DCA,0,N221DL,ontime
1630,DL,1632,LGA,214,1/30/2004,1760,DCA,0,N225DL,ontime
1730,DL,1730,LGA,214,1/30/2004,1762,DCA,0,N232DZ,ontime
1830,DL,1830,LGA,214,1/30/2004,1764,DCA,0,N223DZ,ontime
1930,DL,1927,LGA,214,1/30/2004,1766,DCA,0,N221DL,ontime
2030,DL,2031,LGA,214,1/30/2004,1768,DCA,0,N225DL,ontime
1530,MQ,1523,JFK,213,1/30/2004,4752,DCA,0,N725MQ,ontime
1830,MQ,1843,JFK,213,1/30/2004,4784,DCA,0,N724MQ,ontime
700,MQ,703,LGA,214,1/30/2004,4952,DCA,0,N713MQ,ontime
800,MQ,827,LGA,214,1/30/2004,4954,DCA,1,N845MQ,delayed
900,MQ,850,LGA,214,1/30/2004,4956,DCA,0,N725MQ,ontime
1100,MQ,1056,LGA,214,1/30/2004,4960,DCA,0,N713MQ,ontime
1300,MQ,1251,LGA,214,1/30/2004,4964,DCA,0,N700MQ,ontime
1400,MQ,1358,LGA,214,1/30/2004,4966,DCA,0,N728MQ,ontime
1500,MQ,1458,LGA,214,1/30/2004,4968,DCA,0,N727MQ,ontime
1600,MQ,1703,LGA,214,1/30/2004,4970,DCA,0,N739MQ,delayed
1700,MQ,1656,LGA,214,1/30/2004,4972,DCA,0,N700MQ,ontime
850,UA,849,LGA,229,1/30/2004,846,IAD,0,N536UA,ontime
630,US,638,LGA,214,1/30/2004,1479,DCA,0,N760UW,ontime
700,US,656,LGA,214,1/30/2004,2160,DCA,0,N704UW,ontime
800,US,754,LGA,214,1/30/2004,2162,DCA,0,N708UW,ontime
900,US,858,LGA,214,1/30/2004,2164,DCA,0,N716UW,ontime
1000,US,957,LGA,214,1/30/2004,2166,DCA,0,N768UW,ontime
1100,US,1057,LGA,214,1/30/2004,2168,DCA,0,N704UW,ontime
1200,US,1155,LGA,214,1/30/2004,2170,DCA,0,N708UW,ontime
1300,US,1256,LGA,214,1/30/2004,2172,DCA,0,N716UW,ontime
1400,US,1356,LGA,214,1/30/2004,2174,DCA,0,N768UW,ontime
1500,US,1459,LGA,214,1/30/2004,2176,DCA,0,N704UW,ontime
1600,US,1556,LGA,214,1/30/2004,2178,DCA,0,N708UW,ontime
1700,US,1656,LGA,214,1/30/2004,2180,DCA,0,N716UW,delayed
1800,US,1758,LGA,214,1/30/2004,2182,DCA,0,N727UW,ontime
